Nom avec article;Code commune;Département;Code postal;Longitude;Latitude
Saint-Macaire-en-Mauges;49301;;49450;-0.994162;47.124026
Saint-Macaire-du-Bois;49302;Maine-et-Loire;49260;-0.2729965;47.1177644
Saint-Martin-d'Arcé;49303;;;;
Saint-Martin-de-la-Place;49304;;;;
Saint-Martin-du-Bois;49305;;;;
Saint-Martin-du-Fouilloux;49306;Maine-et-Loire;49170;-0.703963;47.431608
Loire-Authion;49307;Maine-et-Loire;49800;-0.398314;47.456489
Saint-Mathurin-sur-Loire;49307;;49800;-0.398314;47.456489
Saint-Melaine-sur-Aubance;49308;Maine-et-Loire;49610;-0.490875989199;47.3693008423
Saint-Michel-et-Chanveaux;49309;;;;
Saint-Paul-du-Bois;49310;Maine-et-Loire;49310;-0.548404991627;47.0768013
Saint-Philbert-du-Peuple;49311;Maine-et-Loire;49160;-0.0448449999094;47.3937911987
Saint-Philbert-en-Mauges;49312;;;;
Saint-Pierre-Montlimart;49313;;;;
Saint-Quentin-en-Mauges;49314;;;;
Saint-Quentin-lès-Beaurepaire;49315;;;;
Saint-Rémy-en-Mauges;49316;;;;
Saint-Rémy-la-Varenne;49317;;;;
Saint-Saturnin-sur-Loire;49318;;;;
Saint-Sauveur-de-Flée;49319;;;;
Saint-Sauveur-de-Landemont;49320;;;;
Saint-Sigismond;49321;Maine-et-Loire;49123;-0.9419571;47.4551601
Saint-Sulpice;49322;;;;
Verrières-en-Anjou;49323;Maine-et-Loire;49112;-0.447544;47.522487
Saint-Sylvain-d'Anjou;49323;;49112;-0.447544;47.522487
La Salle-et-Chapelle-Aubry;49324;;;;
La Salle-de-Vihiers;49325;;;;
Sarrigné;49326;Maine-et-Loire;49800;-0.3822852;47.5019374
Saulgé-l'Hôpital;49327;;;;
Saumur;49328;Maine-et-Loire;49417;-0.0840686;47.256663
Savennières;49329;Maine-et-Loire;49170;-0.63498835634;47.39742442972
Sceaux-d'Anjou;49330;Maine-et-Loire;49330;-0.611364006996;47.6194992065
Segré-en-Anjou Bleu;49331;Maine-et-Loire;49504;-0.872667014599;47.6867485046
Segré;49331;;49504;-0.872667014599;47.6867485046
La Séguinière;49332;Maine-et-Loire;49280;-0.938857;47.0628013
Seiches-sur-le-Loir;49333;Maine-et-Loire;49937;;
Sermaise;49334;Maine-et-Loire;49140;-0.2128794;47.5241403
Sœurdres;49335;;;;
Somloire;49336;Maine-et-Loire;49360;-0.608257;47.033738
Soucelles;49337;;49140;-0.419203;47.568075
Soulaines-sur-Aubance;49338;Maine-et-Loire;49610;-0.522993;47.3641414
Soulaire-et-Bourg;49339;Maine-et-Loire;49460;-0.5936121;47.5706237
Souzay-Champigny;49341;Maine-et-Loire;49400;-0.0075521;47.2364294
Tancoigné;49342;;;;
La Tessoualle;49343;Maine-et-Loire;49280;-0.850335001945;47.0050010681
Thorigné-d'Anjou;49344;Maine-et-Loire;49220;-0.6639497;47.6391995
Bellevigne-en-Layon;49345;Maine-et-Loire;49380;-0.5013914;47.2674372
Thouarcé;49345;;49380;-0.5013914;47.2674372
Le Thoureil;49346;;;;
Tiercé;49347;Maine-et-Loire;49125;-0.452506;47.614549
Tigné;49348;;;;
Tillières;49349;;;;
Torfou;49350;;;;
La Tourlandry;49351;;;;
Toutlemonde;49352;Maine-et-Loire;49360;-0.76646;47.0569992
Trélazé;49353;Maine-et-Loire;49800;-0.4964779;47.4463095
Le Tremblay;49354;;;;
Trémentines;49355;Maine-et-Loire;49340;-0.785520017147;47.1226997375
Trémont;49356;;;;
Turquant;49358;Maine-et-Loire;49730;0.0285279;47.2230987
Les Ulmes;49359;Maine-et-Loire;49700;-0.1789227;47.2195629
La Varenne;49360;;;;
Varennes-sur-Loire;49361;Maine-et-Loire;49730;0.0547017;47.2386817
Varrains;49362;Maine-et-Loire;49400;-0.0655070021749;47.2226982117
Vauchrétien;49363;;;;
Vaudelnay;49364;Maine-et-Loire;49260;-0.2069376;47.1394008
Les Verchers-sur-Layon;49365;;;;
Vergonnes;49366;;;;
Erdre-en-Anjou;49367;Maine-et-Loire;49220;-0.8357474;47.6009099
Vern-d'Anjou;49367;;49220;-0.8357474;47.6009099
Vernantes;49368;Maine-et-Loire;49390;0.052749;47.394057
Vernoil-le-Fourrier;49369;Maine-et-Loire;49390;0.0766293;47.3879765
Verrie;49370;Maine-et-Loire;49400;-0.1792231;47.2660014
Vezins;49371;Maine-et-Loire;49340;-0.7866244;47.1228879
Le Vieil-Baugé;49372;;;;
Lys-Haut-Layon;49373;Maine-et-Loire;49310;-0.535673975945;47.1450996399
Vihiers;49373;;49310;-0.535673975945;47.1450996399
Villebernier;49374;Maine-et-Loire;49400;-0.029555;47.25244
Villedieu-la-Blouère;49375;;;;
Villemoisan;49376;;;;
Rives-du-Loir-en-Anjou;49377;Maine-et-Loire;49140;-0.4718046;47.5201976
Villevêque;49377;;49140;-0.4718046;47.5201976
Vivy;49378;Maine-et-Loire;49680;-0.02905019;47.30942963
Le Voide;49379;;;;
Vaulandry;49380;;;;
Yzernay;49381;Maine-et-Loire;49360;-0.717899024487;47.0163993835
Le Fresne-sur-Loire;49382;;;;
Acqueville;50001;;;;
Agneaux;50002;Manche;50180;-1.1145607;49.1187067
Agon-Coutainville;50003;Manche;50230;-1.58161;49.04571
Airel;50004;Manche;50680;-1.09016001225;49.2206993103
Amigny;50006;Manche;50620;-1.179691;49.15551
Ancteville;50007;;;;
Anctoville-sur-Boscq;50008;Manche;50400;-1.532804;48.84467
Angey;50009;;;;
Angoville-au-Plain;50010;;;;
Anneville-en-Saire;50013;Manche;50760;-1.29011797905;49.6371307373
Anneville-sur-Mer;50014;;;;
Annoville;50015;;;;
Appeville;50016;Manche;50500;-1.343575;49.321429
Argouges;50018;;;;
Aucey-la-Plaine;50019;Manche;50170;-1.47917997837;48.5275001526
Auderville;50020;;;;
Audouville-la-Hubert;50021;Manche;50480;-1.241729;49.412788
Aumeville-Lestre;50022;Manche;50630;-1.32217;49.539545
Auvers;50023;Manche;50500;-1.32298004627;49.2974014282
Auxais;50024;Manche;50500;-1.29634296894;49.2151908875
Avranches;50025;Manche;50307;-1.363527;48.687594
Azeville;50026;Manche;50310;-1.313429;49.459055
Bacilly;50027;Manche;50530;-1.4453599453;48.700655
La Baleine;50028;Manche;50450;-1.315342;48.925738
Barenton;50029;Manche;50720;-0.832254;48.599292
Barfleur;50030;Manche;50760;-1.26655900478;49.6691627502
Barneville-Carteret;50031;Manche;50270;-1.755572;49.382091
La Barre-de-Semilly;50032;Manche;50810;-1.03375995159;49.1108016968
Baubigny;50033;Manche;50270;-1.8025;49.4308
Baudre;50034;Manche;50000;-1.073325;49.089477
Baudreville;50035;;;;
Baupte;50036;Manche;50500;-1.35806596279;49.3060836792
La Bazoge;50037;;;;
Beauchamps;50038;Manche;50320;-1.35938000679;48.832698822
Beaucoudray;50039;Manche;50420;-1.142715;48.958034
Beauficel;50040;Manche;50150;-0.960694015026;48.7404212952
La Hague;50041;Manche;50440;-1.8357757;49.6636147
Beaumont-Hague;50041;;50440;-1.8357757;49.6636147
Beauvoir;50042;Manche;50170;-1.50455999374;48.5964012146
Bellefontaine;50043;;;;
Belval;50044;Manche;50210;-1.3637568;49.0396276
Benoîtville;50045;Manche;50340;-1.78017;49.52798
Bérigny;50046;Manche;50810;-0.9405580163;49.142742157
La Beslière;50047;;;;
Beslon;50048;Manche;50800;-1.151501178741455;48.84893798828125
Besneville;50049;Manche;50390;-1.6279309988;49.3678474426
Beuvrigny;50050;Manche;50420;-1.001578;48.968961
Beuzeville-au-Plain;50051;;;;
Beuzeville-la-Bastille;50052;Manche;50360;-1.3682947;49.3581119
Les Biards;50053;;;;
Biéville;50054;Manche;50160;-0.888734;49.081411
Biniville;50055;Manche;50390;-1.4866399765;49.4315986633
Bion;50056;;;;
Biville;50057;;;;
Blainville-sur-Mer;50058;Manche;50560;-1.58278129;49.0661842
Blosville;50059;Manche;50480;-1.291406;49.374756
La Bloutière;50060;Manche;50800;-1.236917;48.874038
Boisroger;50061;;;;
Boisyvon;50062;Manche;50800;-1.128578;48.805438
Bolleville;50063;;;;
La Bonneville;50064;Manche;50360;-1.455893;49.393345
Jullouville;50066;Manche;50610;-1.56273198128;48.7742042542
Bourguenolles;50069;Manche;50800;-1.29771494865;48.8048820496
Boutteville;50070;Manche;50480;-1.21537005901;49.3628005981
Brainville;50072;Manche;50200;-1.5003744;49.0851573
Branville-Hague;50073;;;;
Brécey;50074;Manche;50370;-1.167;48.7239662
Brectouville;50075;;;;
Bréhal;50076;Manche;50290;-1.5067;48.89627
Bretteville;50077;Manche;50110;-1.52146995068;49.6561012268
Bretteville-sur-Ay;50078;Manche;50430;-1.63273000717;49.2602996826
Breuville;50079;Manche;50260;-1.6702983;49.535082
Brévands;50080;;;;
Bréville-sur-Mer;50081;Manche;50290;-1.556294;48.864081
Bricquebec-en-Cotentin;50082;Manche;50260;-1.6086577;49.5109582
Bricquebec;50082;;50260;-1.6086577;49.5109582
Bricquebosq;50083;Manche;50340;-1.719212;49.5331892
Bricqueville-la-Blouette;50084;Manche;50200;-1.4802069664;49.0337944031
Bricqueville-sur-Mer;50085;Manche;50290;-1.521481;48.912839
Brillevast;50086;Manche;50330;-1.41788995266;49.6240997314
Brix;50087;Manche;50700;-1.579785;49.545034
Brouains;50088;Manche;50150;-0.968017995358;48.7214012146
Brucheville;50089;;;;
Buais-Les-Monts;50090;Manche;50640;-0.9669868;48.5224672
Buais;50090;;50640;-0.9669868;48.5224672
Cambernon;50092;Manche;50200;-1.385446;49.080213
Cametours;50093;Manche;50570;-1.27991099999997;49.068525
Camprond;50094;Manche;50210;-1.346586;49.088974
Canisy;50095;Manche;50750;-1.158253;49.079258
Canisy;50095;;50750;-1.158253;49.079258
Canteloup;50096;Manche;50330;-1.40560996532;49.6691017151
Canville-la-Rocque;50097;Manche;50580;-1.6720894;49.3474167
Carantilly;50098;Manche;50570;-1.24100100994;49.0664558411
Carentan-les-Marais;50099;Manche;50500;-1.26572;49.32165
Carentan;50099;;50500;-1.26572;49.32165
Carnet;50100;;;;
Carneville;50101;Manche;50330;-1.45097994804;49.6632995605
Carolles;50102;Manche;50740;-1.56045198441;48.7499160767
Carquebut;50103;;;;
Catteville;50105;Manche;50390;-1.568571;49.356374
Cavigny;50106;Manche;50620;-1.108101964;49.1931838989
Catz;50107;;50500;-1.180143;49.311024
Céaux;50108;Manche;50220;-1.387337;48.631592
Cérences;50109;Manche;50510;-1.43561005592;48.9165992737
Cerisy-la-Forêt;50110;Manche;50680;-0.937068998814;49.1948013306
Cerisy-la-Salle;50111;Manche;50210;-1.27879;49.02685
La Chaise-Baudouin;50112;Manche;50370;-1.237;48.765419
Chalandrey;50113;;;;
Le Grippon;50115;Manche;50320;-1.395821;48.776222
Champcey;50116;;;;
Champeaux;50117;Manche;50530;-1.5272529;48.7389857
Champrepus;50118;Manche;50800;-1.321947;48.833795
Les Champs-de-Losque;50119;;;;
Chanteloup;50120;Manche;50510;-1.4866397;48.8989076
La Chapelle-Cécelin;50121;Manche;50800;-1.161460042;48.8110351562
La Chapelle-en-Juger;50123;;;;
La Chapelle-Urée;50124;Manche;50370;-1.1426;48.6699981
Chasseguey;50125;;;;
Chavoy;50126;Manche;50870;-1.332087;48.727203
Chef-du-Pont;50127;;;;
Le Chefresne;50128;;;;
Cherbourg-en-Cotentin;50129;Manche;50108;-1.623579;49.637882
Cherbourg-Octeville;50129;;50108;-1.623579;49.637882
Chérencé-le-Héron;50130;Manche;50800;-1.19326996803;48.8053016663
Chérencé-le-Roussel;50131;;;;
Les Chéris;50132;;;;
Chèvreville;50133;;;;
Chevry;50134;;;;
Clitourps;50135;Manche;50330;-1.37107002735;49.6557998657
Coigny;50136;;;;
La Colombe;50137;Manche;50800;-1.18214;48.87442
Colomby;50138;Manche;50700;-1.4953345;49.4552701
Condé-sur-Vire;50139;Manche;50890;-1.07350504398;49.0108985901
Contrières;50140;;;;
Vicq-sur-Mer;50142;Manche;50330;-1.3394084;49.6915701
Coudeville-sur-Mer;50143;Manche;50290;-1.528352;48.882097
Coulouvray-Boisbenâtre;50144;Manche;50670;-1.10918605328;48.7868614197
Courcy;50145;Manche;50200;-1.39274799824;49.0426101685
Courtils;50146;Manche;50220;-1.41017469999997;48.6270614
Coutances;50147;Manche;50200;-1.44528;49.04771
Couvains;50148;Manche;50680;-1.006591;49.165771
Couville;50149;Manche;50690;-1.69246;49.5541
Crasville;50150;Manche;50630;-1.34310400486;49.549118042
Créances;50151;Manche;50710;-1.56783998013;49.1980018616
Les Cresnays;50152;Manche;50370;-1.123645;48.719828
La Croix-Avranchin;50154;;;;
Crollon;50155;Manche;50220;-1.3844399;48.586197
Crosville-sur-Douve;50156;Manche;50360;-1.484377;49.389079
Cuves;50158;Manche;50670;-1.10988132806;48.71970128854
Dangy;50159;Manche;50750;-1.22536695004;49.044960022
Denneville;50160;;50580;-1.660546;49.312796
Le Dézert;50161;Manche;50620;-1.1662492;49.2039353
Digosville;50162;Manche;50110;-1.5261511;49.6308617
Digulleville;50163;;;;
Domjean;50164;Manche;50420;-1.03234803677;48.9867973328
Donville-les-Bains;50165;Manche;50350;-1.5671644;48.852997
Doville;50166;Manche;50250;-1.540262;49.331371
Dragey-Ronthon;50167;Manche;50530;-1.49617179;48.71157909
Ducey-Les Chéris;50168;Manche;50540;-1.17022769;48.6204446
Ducey;50168;;50540;-1.17022769;48.6204446
Écausseville;50169;Manche;50310;-1.3746099472;49.4618988037
Écoquenéauville;50170;;;;
Éculleville;50171;;;;
Émondeville;50172;Manche;50310;-1.3426504;49.459007
Équeurdreville-Hainneville;50173;;;;
Équilly;50174;Manche;50320;-1.385976;48.838908
Éroudeville;50175;Manche;50310;-1.38979005814;49.476600647
L'Étang-Bertrand;50176;Manche;50260;-1.564587;49.464826
Étienville;50177;Manche;50360;-1.435325;49.377959
Fermanville;50178;Manche;50840;-1.441667;49.686659
Ferrières;50179;;;;
Feugères;50181;Manche;50190;-1.32028996944;49.1507301331
La Feuillie;50182;Manche;50190;-1.47883999348;49.1773986816
Fierville-les-Mines;50183;Manche;50580;-1.670175;49.390916
Flamanville;50184;Manche;50340;-1.8661853;49.531054
Fleury;50185;Manche;50800;-1.275517;48.847867
Flottemanville;50186;Manche;50700;-1.45020604134;49.4754905701
Flottemanville-Hague;50187;;;;
Folligny;50188;Manche;50320;-1.41150999069;48.8244018555
Fontenay;50189;;;;
Fontenay-sur-Mer;50190;Manche;50310;-1.312593;49.489518
Foucarville;50191;;;;
Fourneaux;50192;Manche;50420;-1.0354211;48.9646556
Le Fresne-Poret;50193;Manche;50850;-0.831151;48.71053
Fresville;50194;Manche;50310;-1.354843;49.4392
Gathemo;50195;Manche;50150;-0.9743744;48.764595
Gatteville-le-Phare;50196;Manche;50760;-1.28243005276;49.6867980957
Gavray-sur-Sienne;50197;Manche;50450;-1.350533;48.910046
Gavray;50197;;50450;-1.350533;48.910046
Geffosses;50198;Manche;50560;-1.558754;49.130897
Genêts;50199;Manche;50530;-1.4761300087;48.6823997498
Ger;50200;Manche;50850;-0.788230001926;48.6823120117
Giéville;50202;;;;
La Glacerie;50203;;;;
Glatigny;50204;;;;
La Godefroy;50205;Manche;50300;-1.265765;48.692262
Golleville;50207;Manche;50390;-1.5161971;49.4365531
Gonfreville;50208;Manche;50190;-1.39461004734;49.2398986816
Gonneville-Le Theil;50209;Manche;50330;-1.473479;49.635353
Gorges;50210;Manche;50190;-1.4036672;49.2561875
Gourfaleur;50213;;;;
Gouvets;50214;Manche;50420;-1.10333001614;48.8795013428
Gouville-sur-Mer;50215;Manche;50560;-1.58184340000003;49.0975505
Gouville-sur-Mer;50215;;50560;-1.58184340000003;49.0975505
Graignes-Mesnil-Angot;50216;Manche;50620;-1.20220994949;49.2380981445
Le Grand-Celland;50217;Manche;50370;-1.18616294861;48.6811981201
Granville;50218;Manche;50407;-1.567537;48.8327591
Gratot;50219;Manche;50200;-1.4897463;49.0646532
Gréville-Hague;50220;;;;
Grimesnil;50221;Manche;50450;-1.351868;48.951665
Grosville;50222;Manche;50340;-1.743075;49.509036
Guéhébert;50223;;;;
Guilberville;50224;;;;
Le Guislain;50225;Manche;50410;-1.22957003117;48.9790992737
Le Ham;50227;Manche;50310;-1.4153708;49.4499933
Hambye;50228;Manche;50450;-1.26413;48.94988
Hamelin;50229;Manche;50730;-1.209171;48.543567
Hardinvast;50230;Manche;50690;-1.6482809782;49.5781478882
Hauteville-sur-Mer;50231;Manche;50590;-1.538789;48.9758201
Hauteville-la-Guichard;50232;Manche;50570;-1.303349;49.126383
Hautteville-Bocage;50233;Manche;50390;-1.467471;49.426636
La Haye-Bellefond;50234;Manche;50410;-1.183604002;48.9831924438
La Haye-d'Ectot;50235;Manche;50270;-1.732569;49.393051
La Haye;50236;Manche;50250;-1.541601;49.293104
La Haye-du-Puits;50236;;50250;-1.541601;49.293104
La Haye-Pesnel;50237;Manche;50320;-1.39704;48.79625
Héauville;50238;Manche;50340;-1.80095994473;49.5825004578
Thèreval;50239;Manche;50570;-1.213873;49.12844
Hébécrevon;50239;;50570;-1.213873;49.12844
Helleville;50240;Manche;50340;-1.787189;49.554773
Hémevez;50241;Manche;50700;-1.440985;49.458554
Herqueville;50242;;;;
Heugueville-sur-Sienne;50243;Manche;50200;-1.52322;49.034906
Hérenguerville;50244;;;;
Heussé;50245;;;;
Hiesville;50246;Manche;50480;-1.26341497898;49.3713569641
Hocquigny;50247;Manche;50320;-1.40829205513;48.8138237
Houesville;50249;;;;
Huberville;50251;Manche;50700;-1.4364;49.5108
Hudimesnil;50252;Manche;50510;-1.53760004044;48.8605995178
Huisnes-sur-Mer;50253;Manche;50170;-1.45159;48.608964
Husson;50254;;;;
Hyenville;50255;;;;
Isigny-le-Buat;50256;Manche;50540;-1.16899;48.61728
Jobourg;50257;;;;
Joganville;50258;Manche;50310;-1.349351;49.469539
Juilley;50259;Manche;50220;-1.34499001503;48.5999984741
Juvigny les Vallées;50260;Manche;50520;-1.019183;48.676644
Juvigny-le-Tertre;50260;;50520;-1.019183;48.676644
Lamberville;50261;Manche;50160;-0.906741976738;49.0793991089
La Lande-d'Airou;50262;Manche;50800;-1.292377;48.81695
Lapenty;50263;Manche;50600;-1.0084676;48.5784483
Laulne;50265;Manche;50430;-1.471977;49.249213
Lengronne;50266;Manche;50450;-1.38050997257;48.9338989258
Lessay;50267;Manche;50430;-1.53796994686;49.2183914185
Lestre;50268;Manche;50310;-1.33436;49.526308
Liesville-sur-Douve;50269;Manche;50480;-1.33689;49.3565169
Lieusaint;50270;Manche;50700;-1.477736;49.475005
Lingeard;50271;Manche;50670;-1.03903996944;48.7519989014
Tourneville-sur-Mer;50272;Manche;50660;-1.5272047;48.9516441
Lingreville;50272;;50660;-1.5272047;48.9516441
Montsenelle;50273;Manche;50250;-1.4848881;49.3005015
Lithaire;50273;;50250;-1.4848881;49.3005015
Les Loges-Marchis;50274;Manche;50600;-1.08889290000002;48.5429002
Les Loges-sur-Brécey;50275;Manche;50370;-1.1759064;48.7651714
Lolif;50276;Manche;50530;-1.39146995544;48.7352981567
Longueville;50277;Manche;50290;-1.53760004044;48.8605995178
Le Loreur;50278;Manche;50510;-1.4298583;48.8673007
Le Lorey;50279;Manche;50570;-1.30706596375;49.09400177
Lozon;50280;;;;
La Lucerne-d'Outremer;50281;Manche;50320;-1.426768;48.784584
Le Luot;50282;Manche;50870;-1.3179058;48.7553932
La Luzerne;50283;Manche;50680;-1.050824;49.138641
Macey;50284;;;;
Magneville;50285;Manche;50260;-1.546464;49.447169
La Mancellière;50286;;;;
La Mancellière-sur-Vire;50287;;;;
Marcey-les-Grèves;50288;Manche;50300;-1.39093;48.69722
Marchésieux;50289;Manche;50190;-1.31463003159;49.2383003235
Marcilly;50290;Manche;50220;-1.25245;48.6482
Margueray;50291;Manche;50410;-1.141132;48.89588
Marigny-Le-Lozon;50292;Manche;50570;-1.263353;49.143991
Marigny;50292;;50570;-1.263353;49.143991
Martigny;50293;;;;
Martinvast;50294;Manche;50690;-1.663231;49.594894
Maupertuis;50295;Manche;50410;-1.200264;48.952968
Maupertus-sur-Mer;50296;Manche;50330;-1.483688;49.657254
La Meauffe;50297;Manche;50880;-1.11115098;49.1772003174
Méautis;50298;Manche;50500;-1.301142;49.278154
Le Mesnil;50299;Manche;50580;-1.6939303;49.3685967
Le Mesnil-Adelée;50300;Manche;50520;-1.0777627;48.6992236
Le Mesnil-Amand;50301;;;;
Le Mesnil-Amey;50302;Manche;50570;-1.210898;49.104109
Le Mesnil-Aubert;50304;Manche;50510;-1.4131926;48.9483707
Le Mesnil-au-Val;50305;Manche;50110;-1.52982280000003;49.6322945
Le Mesnil-Bœufs;50306;;;;
Le Mesnilbus;50308;;;;
Le Mesnil-Drey;50309;;;;
Le Mesnil-Eury;50310;Manche;50570;-1.240628;49.151575
Le Mesnil-Garnier;50311;Manche;50450;-1.3090025;48.8657656
Le Mesnil-Gilbert;50312;Manche;50670;-1.064772;48.714961
Le Mesnil-Herman;50313;;;;
Le Mesnillard;50315;Manche;50600;-1.09590005875;48.6430015564
Le Mesnil-Opac;50316;;;;
Le Mesnil-Ozenne;50317;Manche;50220;-1.22381997108;48.7019004822
Le Mesnil-Rainfray;50318;;;;
Le Mesnil-Rogues;50320;;;;
Le Mesnil-Rouxelin;50321;Manche;50000;-1.085724;49.1473622
Le Mesnil-Thébault;50322;;;;
Le Mesnil-Tôve;50323;;;;
Le Mesnil-Véneron;50324;Manche;50620;-1.164503;49.22616
Le Mesnil-Vigot;50325;;;;
Le Mesnil-Villeman;50326;Manche;50450;-1.327062;48.864122
La Meurdraquière;50327;Manche;50510;-1.40888595581;48.8494110107
Millières;50328;Manche;50190;-1.449949;49.176909
Milly;50329;;;;
Mobecq;50330;;;;
Les Moitiers-d'Allonne;50332;Manche;50270;-1.77806997299;49.4014015198
Montabot;50334;Manche;50410;-1.122728;48.933257
Montaigu-la-Brisette;50335;Manche;50700;-1.42480003834;49.5693016052
Montaigu-les-Bois;50336;Manche;50450;-1.274363;48.893711
Montanel;50337;;;;
Montbray;50338;Manche;50410;-1.095671;48.878694
Montchaton;50339;;;;
Montcuit;50340;Manche;50490;-1.342438;49.121394
Montebourg;50341;Manche;50310;-1.37599599361;49.4878082275
Montfarville;50342;Manche;50760;-1.26508402824;49.6506233215
Montgardon;50343;;;;
Montgothier;50344;;;;
Monthuchon;50345;Manche;50200;-1.4775838;49.0358663
Montigny;50346;;;;
Montjoie-Saint-Martin;50347;Manche;50240;-1.291289;48.532483
Montmartin-en-Graignes;50348;;;;
Montmartin-sur-Mer;50349;Manche;50590;-1.52343;48.99157
Montpinchon;50350;Manche;50210;-1.30962;49.021965
Montrabot;50351;Manche;50810;-0.8859336;49.1091554
Montreuil-sur-Lozon;50352;Manche;50570;-1.21826994419;49.1375007629
Le Mont-Saint-Michel;50353;Manche;50170;-1.5116296;48.6351415
Montsurvent;50354;;;;
Montviron;50355;;;;
Moon-sur-Elle;50356;Manche;50680;-1.04422998428;49.2088012695
Morigny;50357;Manche;50410;-1.058727;48.883005
Mortain-Bocage;50359;Manche;50140;-0.93987;48.64245
Mortain;50359;;50140;-0.93987;48.64245
Morville;50360;Manche;50700;-1.51242804527;49.4738044739
La Mouche;50361;Manche;50320;-1.35045;48.792947
Moulines;50362;Manche;50600;-1.032447;48.544739
Moyon Villages;50363;Manche;50860;-1.11564004421;49.0004005432
Moyon;50363;;50860;-1.11564004421;49.0004005432
Muneville-le-Bingard;50364;Manche;50490;-1.41464996338;49.123298645
Muneville-sur-Mer;50365;Manche;50290;-1.5391996;48.9766238
Naftel;50367;;;;
Nay;50368;Manche;50190;-1.3723908;49.2385305
Négreville;50369;Manche;50260;-1.54893803596;49.4900779724
Néhou;50370;Manche;50390;-1.5418246;49.4201541
Le Neufbourg;50371;Manche;50140;-0.9495091;48.6549336
Neufmesnil;50372;Manche;50250;-1.53511;49.312882
Neuville-au-Plain;50373;Manche;50480;-1.34203004837;49.3865013123
Neuville-en-Beaumont;50374;Manche;50250;-1.599788;49.349244
Nicorps;50376;Manche;50200;-1.421784;49.026029
Notre-Dame-de-Cenilly;50378;Manche;50210;-1.2568184;48.9958256
Notre-Dame-de-Livoye;50379;Manche;50370;-1.206056;48.744067
Notre-Dame-d'Elle;50380;;;;
Notre-Dame-du-Touchet;50381;;;;
Nouainville;50382;Manche;50690;-1.6847673;49.6239444
Octeville-l'Avenel;50384;Manche;50630;-1.356434;49.546409
Omonville-la-Petite;50385;;;;
Omonville-la-Rogue;50386;;;;
Orglandes;50387;Manche;50390;-1.449241;49.42283
Orval sur Sienne;50388;Manche;50660;-1.471099;49.014019
